TIPO_ARCHIVO|ARCHIVO|NUMERO_PASO|SENTENCIA_DML|ESQUEMA_OUTPUT|TABLA_OUTPUT|ESQUEMA_INPUT|TABLA_INPUT
StoredProcedures|SQLAExport_Sp4.txt|189|INSERT|ARMCORE|AR_RULE_QUERY_RUN_RESULT|ARMCORE|RT_RULE_QUERY_RUN_RESULT
StoredProcedures|SQLAExport_Sp4.txt|189|INSERT|ARMCORE|AR_RULE_QUERY_RUN_RESULT|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp4.txt|189|INSERT|ARMCORE|AR_RULE_QUERY_RUN_RESULT|ARMCORE|CR_RUN
StoredProcedures|SQLAExport_Sp4.txt|190|DELETE|ARMCORE|RT_RULE_QUERY_RUN_RESULT|ARMCORE|AR_RULE_QUERY_RUN_RESULT
StoredProcedures|SQLAExport_Sp4.txt|191|DELETE|ARMCORE|AR_RULE_PARAMETER_VALUE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp4.txt|192|INSERT|ARMCORE|AR_RULE_PARAMETER_VALUE|ARMCORE|RM_RULE_PARAMETER_VALUE
StoredProcedures|SQLAExport_Sp4.txt|192|INSERT|ARMCORE|AR_RULE_PARAMETER_VALUE|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp4.txt|192|INSERT|ARMCORE|AR_RULE_PARAMETER_VALUE|ARMCORE|CR_JOB
StoredProcedures|SQLAExport_Sp4.txt|193|DELETE|ARMCORE|RM_RULE_PARAMETER_VALUE|ARMCORE|AR_RULE_PARAMETER_VALUE
StoredProcedures|SQLAExport_Sp4.txt|194|INSERT|ARMCORE|AR_TEXT_STORAGE|ARMCORE|CR_TEXT_STORAGE
StoredProcedures|SQLAExport_Sp4.txt|194|INSERT|ARMCORE|AR_TEXT_STORAGE|ARMCORE|AR_RULE_QUERY_RUN_RESULT
StoredProcedures|SQLAExport_Sp4.txt|195|INSERT|ARMCORE|AR_TEXT_STORAGE_DATA|ARMCORE|CR_TEXT_STORAGE_DATA
StoredProcedures|SQLAExport_Sp4.txt|195|INSERT|ARMCORE|AR_TEXT_STORAGE_DATA|ARMCORE|AR_RULE_QUERY_RUN_RESULT
StoredProcedures|SQLAExport_Sp4.txt|196|DELETE|ARMCORE|AR_XDS_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp4.txt|197|INSERT|ARMCORE|AR_XDS_RUN|ARMCORE|DS_XDS_RUN
StoredProcedures|SQLAExport_Sp4.txt|197|INSERT|ARMCORE|AR_XDS_RUN|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp4.txt|197|INSERT|ARMCORE|AR_XDS_RUN|ARMCORE|CR_RUN
StoredProcedures|SQLAExport_Sp4.txt|198|DELETE|ARMCORE|DS_XDS_RUN|ARMCORE|AR_XDS_RUN
StoredProcedures|SQLAExport_Sp4.txt|199|DELETE|ARMCORE|AR_XDS_RUN_COUNT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp4.txt|200|INSERT|ARMCORE|AR_XDS_RUN_COUNT|ARMCORE|DS_XDS_RUN_COUNT
StoredProcedures|SQLAExport_Sp4.txt|200|INSERT|ARMCORE|AR_XDS_RUN_COUNT|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp4.txt|200|INSERT|ARMCORE|AR_XDS_RUN_COUNT|ARMCORE|CR_RUN_COUNT
StoredProcedures|SQLAExport_Sp4.txt|201|DELETE|ARMCORE|DS_XDS_RUN_COUNT|ARMCORE|AR_XDS_RUN_COUNT
StoredProcedures|SQLAExport_Sp4.txt|202|INSERT|ARMCORE|CA_SQL|DBC|TABLESV
StoredProcedures|SQLAExport_Sp4.txt|202|INSERT|ARMCORE|CA_SQL|ARMCORE|DS_XDS_END_NODE
StoredProcedures|SQLAExport_Sp4.txt|202|INSERT|ARMCORE|CA_SQL|ARMCORE|DS_XDS_TABLE_NODE
StoredProcedures|SQLAExport_Sp4.txt|202|INSERT|ARMCORE|CA_SQL|ARMCORE|DS_XDS_UPLOAD_FILE_NODE
StoredProcedures|SQLAExport_Sp4.txt|203|INSERT|ARMCORE|CA_SQL|DBC|TABLESV
StoredProcedures|SQLAExport_Sp4.txt|203|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp4.txt|203|INSERT|ARMCORE|CA_SQL|ARMCORE|DS_DATA_SOURCE
StoredProcedures|SQLAExport_Sp4.txt|204|INSERT|ARMCORE|CA_SQL|DBC|TABLESV
StoredProcedures|SQLAExport_Sp4.txt|204|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp4.txt|204|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp4.txt|204|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp4.txt|205|DELETE|ARMCORE|CR_TEXT_STORAGE|ARMCORE|AR_TEXT_STORAGE
StoredProcedures|SQLAExport_Sp4.txt|206|DELETE|ARMCORE|CR_TEXT_STORAGE_DATA|ARMCORE|AR_TEXT_STORAGE
StoredProcedures|SQLAExport_Sp4.txt|207|DELETE|ARMCORE|RT_OUTPUT_HISTORY|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp4.txt|208|DELETE|ARMCORE|RT_PACKAGE_COUNT|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp4.txt|209|DELETE|ARMCORE|RT_COMMUNICATION|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp4.txt|210|DELETE|ARMCORE|RT_COMMUNICATION_EVENT|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp4.txt|211|DELETE|ARMCORE|RT_COMM_PLAN|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp4.txt|212|DELETE|ARMCORE|RT_COMM_PLAN_SEGMENT|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp4.txt|213|DELETE|ARMCORE|RT_STEP|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp4.txt|214|DELETE|ARMCORE|RT_MESSAGE|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp4.txt|215|DELETE|ARMCORE|RT_BTA_RUN_RESULT|ARMCORE|AD_ANALYSIS
StoredProcedures|SQLAExport_Sp4.txt|216|DELETE|ARMCORE|RT_CSA_RUN_RESULT|ARMCORE|AD_ANALYSIS
StoredProcedures|SQLAExport_Sp4.txt|217|DELETE|ARMCORE|RT_CSA_RUN_RESULT_COUNT|ARMCORE|AD_ANALYSIS
StoredProcedures|SQLAExport_Sp4.txt|218|DELETE|ARMCORE|RT_CSA_RUN_RESULT_TOTAL|ARMCORE|AD_ANALYSIS
StoredProcedures|SQLAExport_Sp4.txt|219|DELETE|ARMCORE|RT_PP_RUN_RESULT|ARMCORE|AD_ANALYSIS
StoredProcedures|SQLAExport_Sp4.txt|220|DELETE|ARMCORE|RT_PP_RUN_RESULT|ARMCORE|AD_ANALYSIS
StoredProcedures|SQLAExport_Sp4.txt|221|DELETE|ARMCORE|RT_ANALYSIS_RESULT_SUMMARY|ARMCORE|AD_ANALYSIS
StoredProcedures|SQLAExport_Sp4.txt|222|DELETE|ARMCORE|DS_DATA_SOURCE_COLUMN|ARMCORE|DS_DATA_SOURCE
StoredProcedures|SQLAExport_Sp4.txt|223|DELETE|ARMCORE|DS_EXTERNAL_SOURCE|ARMCORE|DS_DATA_SOURCE
StoredProcedures|SQLAExport_Sp4.txt|224|DELETE|ARMCORE|DS_EXTERNAL_SOURCE_COLUMN|ARMCORE|DS_EXTERNAL_SOURCE
StoredProcedures|SQLAExport_Sp4.txt|225|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp4.txt|225|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp4.txt|226|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp4.txt|226|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp4.txt|227|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp4.txt|228|INSERT|ARMCORE|CA_SQL|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp4.txt|229|INSERT|ARMCORE|CA_SQL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp4.txt|230|DROP|ARMCORE|CA_SQL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp4.txt|231|DROP|ARMCORE|CA_COMPONENT_RUN|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp4.txt|232|DROP|ARMCORE|CA_PRIMARY_INDEX|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp40.txt|1|CREATE TABLE|ARMCORE|CG_BORRAR|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp41.txt|1|INSERT|ARMCORE|CR_EXECUTION_LIST|ARMCORE|CR_EXECUTION_LIST
StoredProcedures|SQLAExport_Sp41.txt|1|INSERT|ARMCORE|CR_EXECUTION_LIST|ARMCORE|CR_JOB
StoredProcedures|SQLAExport_Sp41.txt|2|INSERT|ARMCORE|CR_EXECUTION_SCHEDULE|ARMCORE|CR_EXECUTION_SCHEDULE
StoredProcedures|SQLAExport_Sp41.txt|3|INSERT|ARMCORE|CR_SETTING_PARAMETER|SYS_CALENDAR|CALENDAR
StoredProcedures|SQLAExport_Sp41.txt|3|INSERT|ARMCORE|CR_SETTING_PARAMETER|ARMCORE|CR_SETTING_PARAMETER
StoredProcedures|SQLAExport_Sp41.txt|4|INSERT|ARMCORE|CR_JOB|ARMCORE|CR_JOB
StoredProcedures|SQLAExport_Sp41.txt|5|UPDATE|ARMCORE|CR_EXECUTION_LIST|ARMCORE|CR_EXECUTION_LIST
StoredProcedures|SQLAExport_Sp42.txt|1|UPDATE|ARMCUST|CRM_AUTO_JOBID|ARMCUST|CRM_AUTO_JOBID
StoredProcedures|SQLAExport_Sp42.txt|2|INSERT|ARMCORE|CR_JOB|ARMCUST|CRM_BATCH_CAMPAIGN
StoredProcedures|SQLAExport_Sp42.txt|2|INSERT|ARMCORE|CR_JOB|ARMCUST|CRM_AUTO_JOBID
StoredProcedures|SQLAExport_Sp42.txt|3|INSERT|ARMCORE|CR_EXECUTION_SCHEDULE|ARMCUST|CRM_AUTO_JOBID
StoredProcedures|SQLAExport_Sp42.txt|4|INSERT|ARMCORE|CR_SETTING_PARAMETER|ARMCUST|CRM_AUTO_JOBID
StoredProcedures|SQLAExport_Sp42.txt|5|INSERT|ARMCORE|CR_EXECUTION_LIST|ARMCUST|CRM_AUTO_JOBID
StoredProcedures|SQLAExport_Sp42.txt|6|UPDATE|TGT|ARMCORE|ARMCORE|CR_EXECUTION_LIST
StoredProcedures|SQLAExport_Sp42.txt|6|UPDATE|TGT|ARMCORE|ARMCORE|CR_JOB
StoredProcedures|SQLAExport_Sp42.txt|6|UPDATE|TGT|ARMCORE|ARMCUST|CRM_BATCH_CAMPAIGN
StoredProcedures|SQLAExport_Sp42.txt|6|UPDATE|TGT|ARMCORE|ARMCORE|DS_EXTENDED_DATA_SOURCE
StoredProcedures|SQLAExport_Sp43.txt|1|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp43.txt|2|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp43.txt|3|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp43.txt|4|INSERT|ARMCORE|CR_COMPONENT_DELETE|ARMCORE|CM_COMMUNICATION
StoredProcedures|SQLAExport_Sp43.txt|4|INSERT|ARMCORE|CR_COMPONENT_DELETE|ARMCORE|CR_FOLDER_ENTRY
StoredProcedures|SQLAExport_Sp43.txt|4|INSERT|ARMCORE|CR_COMPONENT_DELETE|ARMCORE|CR_FOLDER
StoredProcedures|SQLAExport_Sp43.txt|5|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp43.txt|6|DELETE|ARMCORE|CR_FOLDER_ENTRY|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp44.txt|1|INSERT|ARMCORE|A_DROP_TBLS_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp44.txt|2|INSERT|ARMCORE|A_DROP_TBLS_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|1|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|2|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|3|DELETE|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|4|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|5|DELETE|ARMCORE|A_PURGE_RUN_TMP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|6|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|7|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|8|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|9|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|10|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|11|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|12|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|13|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|14|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|15|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|16|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|17|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|18|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|19|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp47.txt|20|INSERT|ARMCORE|A_PURGE_RUN_COMM_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp5.txt|1|INSERT|ARMCORE|CA_PROCESS_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp6.txt|1|INSERT|ARMCORE|A_DROP_TBLS_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp6.txt|2|INSERT|ARMCORE|MD_SETTING|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp6.txt|3|INSERT|ARMCORE|A_DROP_TBLS_LOG|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp7.txt|1|DELETE|ARMCORE|CSP_LOG_TABLE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp7.txt|2|DELETE|ARMCORE|CSP_SQL_STATEMENTS|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp7.txt|3|DELETE|ARMCORE|CSP_STRUCTURE_CLAUSE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp7.txt|4|DELETE|ARMCORE|CSP_SQL_STATEMENTS|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
StoredProcedures|SQLAExport_Sp8.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp8.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp8.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
StoredProcedures|SQLAExport_Sp9.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SCHEMA
StoredProcedures|SQLAExport_Sp9.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_DATABASE
StoredProcedures|SQLAExport_Sp9.txt|1|INSERT|ARMCORE|CSP_SQL_STATEMENTS|ARMCORE|MD_SETTING
