TIPO_ARCHIVO|ARCHIVO|NUMERO_PASO|SENTENCIA_DML|ESQUEMA_OUTPUT|TABLA_OUTPUT|ESQUEMA_INPUT|TABLA_INPUT
Bteq|01_edw_Emi_Tc.sql|1|DROP|BD_TEMP|SEG_CMP_FEC_EMITC|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|2|CREATE TABLE|BD_TEMP|SEG_CMP_FEC_EMITC|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|3|INSERT|BD_TEMP|SEG_CMP_FEC_EMITC|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|4|DROP|BD_TEMP|SEG_CMP_CAS_TB_EMITC|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|5|CREATE TABLE|BD_TEMP|SEG_CMP_CAS_TB_EMITC|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|6|INSERT|BD_TEMP|SEG_CMP_CAS_TB_EMITC|BD_VD|TB_EMISIONES_TC
Bteq|01_edw_Emi_Tc.sql|6|INSERT|BD_TEMP|SEG_CMP_CAS_TB_EMITC|BD_TEMP|SEG_CMP_FEC_EMITC
Bteq|01_edw_Emi_Tc.sql|7|DROP|BD_TEMP|SEG_CMP_FEC_EMITC|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|8|DROP|BD_TEMP|SEG_CMP_TB_EMITC_CANT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|9|CREATE TABLE|BD_TEMP|SEG_CMP_TB_EMITC_CANT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|10|INSERT|BD_TEMP|SEG_CMP_TB_EMITC_CANT|BD_SEG|SEG_CMP_TB_EMITC
Bteq|01_edw_Emi_Tc.sql|11|DELETE|BD_SEG|SEG_CMP_TB_EMITC|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|12|INSERT|BD_SEG|SEG_CMP_TB_EMITC|BD_TEMP|SEG_CMP_CAS_TB_EMITC
Bteq|01_edw_Emi_Tc.sql|13|DROP|BD_TEMP|SEG_CMP_CAS_TB_EMITC|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|14|DROP|BD_TEMP|CMP_CAMPANAS_PASO|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|15|CREATE TABLE|BD_TEMP|CMP_CAMPANAS_PASO|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|16|INSERT|BD_TEMP|CMP_CAMPANAS_PASO|BD_SEG|CMP_CAMPANAS
Bteq|01_edw_Emi_Tc.sql|17|DROP|BD_TEMP|SEG_CMP_CAS_EMI_PRORUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|18|CREATE TABLE|BD_TEMP|SEG_CMP_CAS_EMI_PRORUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|19|INSERT|BD_TEMP|SEG_CMP_CAS_EMI_PRORUT|BD_TEMP|CMP_CAMPANAS_PASO
Bteq|01_edw_Emi_Tc.sql|19|INSERT|BD_TEMP|SEG_CMP_CAS_EMI_PRORUT|BD_SEG|CMP_NOMINAS
Bteq|01_edw_Emi_Tc.sql|20|DROP|BD_TEMP|CMP_CAMPANAS_PASO|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|21|DROP|BD_TEMP|SEG_CMP_EMI_RUT_CMP_ANT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|22|CREATE TABLE|BD_TEMP|SEG_CMP_EMI_RUT_CMP_ANT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|23|INSERT|BD_TEMP|SEG_CMP_EMI_RUT_CMP_ANT|BD_SEG|SEG_CMP_EMI_RUT_CMP
Bteq|01_edw_Emi_Tc.sql|24|DELETE|BD_SEG|SEG_CMP_EMI_RUT_CMP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|01_edw_Emi_Tc.sql|25|INSERT|BD_SEG|SEG_CMP_EMI_RUT_CMP|BD_TEMP|SEG_CMP_CAS_EMI_PRORUT
Bteq|01_edw_Emi_Tc.sql|26|DROP|BD_TEMP|SEG_CMP_CAS_EMI_PRORUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|1|DROP|BD_TEMP|SEG_CMP_FEC_TEL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|2|CREATE TABLE|BD_TEMP|SEG_CMP_FEC_TEL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|3|INSERT|BD_TEMP|SEG_CMP_FEC_TEL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|4|DROP|BD_TEMP|SEG_CMP_GES_EVT_CMP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|5|CREATE TABLE|BD_TEMP|SEG_CMP_GES_EVT_CMP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|6|INSERT|BD_TEMP|SEG_CMP_GES_EVT_CMP|BD_VW_EC|BCI_CALL_HISTORY
Bteq|02_Edw_Ges_Cnl_Tel.sql|6|INSERT|BD_TEMP|SEG_CMP_GES_EVT_CMP|BD_VW_EC|TBL_EVENT_CMP
Bteq|02_Edw_Ges_Cnl_Tel.sql|6|INSERT|BD_TEMP|SEG_CMP_GES_EVT_CMP|EDW_TEMP|SEG_CMP_FEC_TEL
Bteq|02_Edw_Ges_Cnl_Tel.sql|7|DROP|BD_TEMP|SEG_CMP_FEC_TEL|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|8|DROP|BD_TEMP|SEG_CMP_GES_CLI_TLM|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|9|CREATE TABLE|BD_TEMP|SEG_CMP_GES_CLI_TLM|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|10|INSERT|BD_TEMP|SEG_CMP_GES_CLI_TLM|BD_SEG|CMP_CAMPANAS
Bteq|02_Edw_Ges_Cnl_Tel.sql|10|INSERT|BD_TEMP|SEG_CMP_GES_CLI_TLM|BD_SEG|CMP_NOMINAS
Bteq|02_Edw_Ges_Cnl_Tel.sql|10|INSERT|BD_TEMP|SEG_CMP_GES_CLI_TLM|BD_SEG|CMP_CODIGOCMP
Bteq|02_Edw_Ges_Cnl_Tel.sql|11|DROP|BD_TEMP|SEG_CMP_GES_TEL_MKTG2_PREV|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|12|CREATE TABLE|BD_TEMP|SEG_CMP_GES_TEL_MKTG2_PREV|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|13|INSERT|BD_TEMP|SEG_CMP_GES_TEL_MKTG2_PREV|BD_TEMP|SEG_CMP_GES_EVT_CMP
Bteq|02_Edw_Ges_Cnl_Tel.sql|13|INSERT|BD_TEMP|SEG_CMP_GES_TEL_MKTG2_PREV|BD_VW_EC|TBL_EVENT_PARTY_CMP
Bteq|02_Edw_Ges_Cnl_Tel.sql|13|INSERT|BD_TEMP|SEG_CMP_GES_TEL_MKTG2_PREV|BD_VW_CP|BCI_GLOSAS_TELECANAL
Bteq|02_Edw_Ges_Cnl_Tel.sql|14|DROP|BD_TEMP|SEG_CMP_GES_TEL_MKTG2|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|15|CREATE TABLE|BD_TEMP|SEG_CMP_GES_TEL_MKTG2|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|02_Edw_Ges_Cnl_Tel.sql|16|INSERT|BD_TEMP|SEG_CMP_GES_TEL_MKTG2|BD_TEMP|SEG_CMP_GES_TEL_MKTG2_PREV
Bteq|02_Edw_Ges_Cnl_Tel.sql|17|DROP|BD_TEMP|SEG_CMP_GES_EVT_CMP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|1|DROP|BD_TEMP|SEG_CMP_FEC_EVE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|2|CREATE TABLE|BD_TEMP|SEG_CMP_FEC_EVE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|3|INSERT|BD_TEMP|SEG_CMP_FEC_EVE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|4|DROP|BD_TEMP|SEG_CMP_CAS_GES_EVER|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|5|CREATE TABLE|BD_TEMP|SEG_CMP_CAS_GES_EVER|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|6|INSERT|BD_TEMP|SEG_CMP_CAS_GES_EVER|BD_VW_PO|BCI_CAMPANAS
Bteq|03_Edw_Ges_Cnl_Eve.sql|6|INSERT|BD_TEMP|SEG_CMP_CAS_GES_EVER|BD_TEMP|SEG_CMP_FEC_EVE
Bteq|03_Edw_Ges_Cnl_Eve.sql|7|DROP|BD_TEMP|SEG_CMP_FEC_EVE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|8|DROP|BD_TEMP|SEG_CMP_BCI_CMP_U100D|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|9|CREATE TABLE|BD_TEMP|SEG_CMP_BCI_CMP_U100D|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|10|INSERT|BD_TEMP|SEG_CMP_BCI_CMP_U100D|BD_TEMP|SEG_CMP_CAS_GES_EVER
Bteq|03_Edw_Ges_Cnl_Eve.sql|11|DROP|BD_TEMP|SEG_CMP_CAS_GES_EVER|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|12|DELETE|BD_TEMP|SEG_CMP_BCI_CMP_U100D|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|03_Edw_Ges_Cnl_Eve.sql|13|INSERT|BD_SEG|SEG_CMP_EDW_BCI_CMP|BD_TEMP|SEG_CMP_BCI_CMP_U100D
Bteq|03_Edw_Ges_Cnl_Eve.sql|14|DROP|BD_TEMP|SEG_CMP_BCI_CMP_U100D|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|04_Edw_Cmp_Gnr_Eve.sql|1|DROP|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|04_Edw_Cmp_Gnr_Eve.sql|2|CREATE TABLE|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|04_Edw_Cmp_Gnr_Eve.sql|3|INSERT|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|BD_SEG|CMP_CAMPANAS
Bteq|04_Edw_Cmp_Gnr_Eve.sql|3|INSERT|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|BD_SEG|CMP_NOMINAS
Bteq|04_Edw_Cmp_Gnr_Eve.sql|3|INSERT|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|BD_SEG|CMP_CODIGOCMP
Bteq|04_Edw_Cmp_Gnr_Eve.sql|3|INSERT|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|BD_SEG|CMP_CODIGOCMPREENVIO
Bteq|04_Edw_Cmp_Gnr_Eve.sql|4|INSERT|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|BD_SEG|CMP_CAMPANAS
Bteq|04_Edw_Cmp_Gnr_Eve.sql|4|INSERT|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|BD_SEG|CMP_NOMINAS
Bteq|04_Edw_Cmp_Gnr_Eve.sql|4|INSERT|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|BD_SEG|CMP_CODIGOCMP
Bteq|04_Edw_Cmp_Gnr_Eve.sql|5|DROP|BD_TEMP|SEG_CMP_CAS_GES_EVE_PAS|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|04_Edw_Cmp_Gnr_Eve.sql|6|CREATE TABLE|BD_TEMP|SEG_CMP_CAS_GES_EVE_PAS|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|04_Edw_Cmp_Gnr_Eve.sql|7|INSERT|BD_TEMP|SEG_CMP_CAS_GES_EVE_PAS|BD_SEG|SEG_CMP_EDW_BCI_CMP
Bteq|04_Edw_Cmp_Gnr_Eve.sql|7|INSERT|BD_TEMP|SEG_CMP_CAS_GES_EVE_PAS|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD
Bteq|04_Edw_Cmp_Gnr_Eve.sql|7|INSERT|BD_TEMP|SEG_CMP_CAS_GES_EVE_PAS|BD_SEG|SEG_CMP_COD_GES
Bteq|04_Edw_Cmp_Gnr_Eve.sql|8|DROP|BD_TEMP|SEG_CMP_CAS_COD_EVE_TOD|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|04_Edw_Cmp_Gnr_Eve.sql|9|DROP|BD_TEMP|SEG_CMP_GES_EVE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|04_Edw_Cmp_Gnr_Eve.sql|10|CREATE TABLE|BD_TEMP|SEG_CMP_GES_EVE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|04_Edw_Cmp_Gnr_Eve.sql|11|INSERT|BD_TEMP|SEG_CMP_GES_EVE|BD_TEMP|SEG_CMP_CAS_GES_EVE_PAS
Bteq|04_Edw_Cmp_Gnr_Eve.sql|12|DROP|BD_TEMP|SEG_CMP_CAS_GES_EVE_PAS|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Dap.sql|1|DROP|BD_TEMP|SEG_CMP_FEC_INV_DAP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Dap.sql|2|CREATE TABLE|BD_TEMP|SEG_CMP_FEC_INV_DAP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Dap.sql|3|INSERT|BD_TEMP|SEG_CMP_FEC_INV_DAP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Dap.sql|4|DROP|BD_TEMP|SEG_CMP_IN_EVENT_DAP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Dap.sql|5|CREATE TABLE|BD_TEMP|SEG_CMP_IN_EVENT_DAP|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Dap.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_DAP|BD_VW_AG|AGREEMENT
Bteq|05_Edw_In_Dap.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_DAP|BD_VW_AG|ACCOUNT_PARTY
Bteq|05_Edw_In_Dap.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_DAP|BD_TEMP|SEG_CMP_FEC_INV_DAP
Bteq|05_Edw_In_Dap.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_DAP|BD_VW_PT|EXTERNAL_IDENTIFICATION_HIST
Bteq|05_Edw_In_Dap.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_DAP|BD_VW_AG|BCI_DAP_BALANCE
Bteq|05_Edw_In_Fmu.sql|1|DROP|BD_TEMP|SEG_CMP_FEC_INV_FMU|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Fmu.sql|2|CREATE TABLE|BD_TEMP|SEG_CMP_FEC_INV_FMU|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Fmu.sql|3|INSERT|BD_TEMP|SEG_CMP_FEC_INV_FMU|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Fmu.sql|4|DROP|BD_TEMP|SEG_CMP_IN_EVENT_FMU|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Fmu.sql|5|CREATE TABLE|BD_TEMP|SEG_CMP_IN_EVENT_FMU|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Fmu.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_FMU|BD_VW_EF|BCI_EVENT_FFMM
Bteq|05_Edw_In_Fmu.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_FMU|BD_VW_AG|ACCOUNT_PARTY
Bteq|05_Edw_In_Fmu.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_FMU|BD_TEMP|SEG_CMP_FEC_INV_FMU
Bteq|05_Edw_In_Fmu.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_FMU|BD_VW_PT|EXTERNAL_IDENTIFICATION_HIST
Bteq|05_Edw_In_Fmu.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_FMU|BD_VW_FI|CURRENCY_TRANSLATION_RATE_HIST
Bteq|05_Edw_In_Fmu.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_FMU|BD_VW_AG|AGREEMENT
Bteq|05_Edw_In_Fmu.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_EVENT_FMU|BD_VW_PR|PRODUCT
Bteq|05_Edw_In_Vta_Cct.sql|1|DROP|BD_TEMP|SEG_CMP_FEC_VTA_CCT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct.sql|2|CREATE TABLE|BD_TEMP|SEG_CMP_FEC_VTA_CCT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct.sql|3|INSERT|BD_TEMP|SEG_CMP_FEC_VTA_CCT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct.sql|4|DROP|BD_TEMP|SEG_CMP_IN_CCT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct.sql|5|CREATE TABLE|BD_TEMP|SEG_CMP_IN_CCT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT|BD_VW_PO|DBCI_EVENTO_COMERCIAL
Bteq|05_Edw_In_Vta_Cct.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT|BD_TEMP|SEG_CMP_FEC_VTA_CCT
Bteq|05_Edw_In_Vta_Cct.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT|BD_VW_CP|PARTY_SEGMENT
Bteq|05_Edw_In_Vta_Cct.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT|BD_VW_CP|MARKET_SEGMENT
Bteq|05_Edw_In_Vta_Cct.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT|BD_VW_PT|EXTERNAL_IDENTIFICATION_HIST
Bteq|05_Edw_In_Vta_Cct.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT|BD_SEG|MB_GRP_CANAL
Bteq|05_Edw_In_Vta_Cct.sql|7|DROP|BD_TEMP|SEG_CMP_IN_VTA_CCT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct.sql|8|CREATE TABLE|BD_TEMP|SEG_CMP_IN_VTA_CCT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct.sql|9|INSERT|BD_TEMP|SEG_CMP_IN_VTA_CCT|BD_TEMP|SEG_CMP_IN_CCT
Bteq|05_Edw_In_Vta_Cct.sql|10|DROP|BD_TEMP|SEG_CMP_IN_CCT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|1|DROP|BD_TEMP|SEG_CMP_FEC_VTA_CCT_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|2|CREATE TABLE|BD_TEMP|SEG_CMP_FEC_VTA_CCT_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|3|INSERT|BD_TEMP|SEG_CMP_FEC_VTA_CCT_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|4|DROP|BD_TEMP|SEG_CMP_IN_CCT_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|5|CREATE TABLE|BD_TEMP|SEG_CMP_IN_CCT_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT_ACT|BD_VW_AG|AGREEMENT
Bteq|05_Edw_In_Vta_Cct_Act.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT_ACT|BD_TEMP|SEG_CMP_FEC_VTA_CCT_ACT
Bteq|05_Edw_In_Vta_Cct_Act.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT_ACT|BD_VW_AG|ACCOUNT_PARTY
Bteq|05_Edw_In_Vta_Cct_Act.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_CCT_ACT|BD_VW_PT|EXTERNAL_IDENTIFICATION_HIST
Bteq|05_Edw_In_Vta_Cct_Act.sql|7|DROP|BD_TEMP|SEG_CMP_IN_CNL_OPE_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|8|CREATE TABLE|BD_TEMP|SEG_CMP_IN_CNL_OPE_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|9|INSERT|BD_TEMP|SEG_CMP_IN_CNL_OPE_ACT|BD_VW_PO|DBCI_EVENT_VTA_CNL
Bteq|05_Edw_In_Vta_Cct_Act.sql|9|INSERT|BD_TEMP|SEG_CMP_IN_CNL_OPE_ACT|BD_TEMP|SEG_CMP_IN_CCT_ACT
Bteq|05_Edw_In_Vta_Cct_Act.sql|10|DROP|BD_TEMP|SEG_CMP_IN_CNL_OPE2_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|11|CREATE TABLE|BD_TEMP|SEG_CMP_IN_CNL_OPE2_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|12|INSERT|BD_TEMP|SEG_CMP_IN_CNL_OPE2_ACT|BD_TEMP|SEG_CMP_IN_CNL_OPE_ACT
Bteq|05_Edw_In_Vta_Cct_Act.sql|13|DROP|BD_TEMP|SEG_CMP_IN_VTA_CCT_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|14|CREATE TABLE|BD_TEMP|SEG_CMP_IN_VTA_CCT_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|15|INSERT|BD_TEMP|SEG_CMP_IN_VTA_CCT_ACT|BD_TEMP|SEG_CMP_IN_CCT_ACT
Bteq|05_Edw_In_Vta_Cct_Act.sql|15|INSERT|BD_TEMP|SEG_CMP_IN_VTA_CCT_ACT|BD_TEMP|SEG_CMP_IN_CNL_OPE2_ACT
Bteq|05_Edw_In_Vta_Cct_Act.sql|16|DROP|BD_TEMP|SEG_CMP_IN_CCT_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|17|DROP|BD_TEMP|SEG_CMP_IN_CNL_OPE_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Cct_Act.sql|18|DROP|BD_TEMP|SEG_CMP_IN_CNL_OPE2_ACT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Efect.sql|1|DROP|BD_TEMP|SEG_CMP_FEC_VTA_EFECT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Efect.sql|2|CREATE TABLE|BD_TEMP|SEG_CMP_FEC_VTA_EFECT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Efect.sql|3|INSERT|BD_TEMP|SEG_CMP_FEC_VTA_EFECT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Efect.sql|4|DROP|BD_TEMP|SEG_CMP_IN_VTA_OPE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Efect.sql|5|CREATE TABLE|BD_TEMP|SEG_CMP_IN_VTA_OPE|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Bteq|05_Edw_In_Vta_Efect.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_VTA_OPE|BD_VW_AG|AGREEMENT
Bteq|05_Edw_In_Vta_Efect.sql|6|INSERT|BD_TEMP|SEG_CMP_IN_VTA_OPE|BD_VW_AG|ACCOUNT_PARTY
